documento,producto,cantidad,colores,Premium
1711,Producto 832,8,Negro,True
1711,Producto 1159,9,Dorado,False
1712,Producto 630,7,Negro,False
1712,Producto 152,2,Plateado,False
1712,Producto 114,3,Dorado,False
1712,Producto 1187,4,Dorado,False
1713,Producto 200,9,Dorado,True
1713,Producto 1485,5,Plateado,False
1713,Producto 1323,10,Gris,False
1713,Producto 876,1,Azul,False
1713,Producto 926,1,Azul,True
1713,Producto 713,10,Azul,True
1713,Producto 1110,8,Gris,True
1713,Producto 53,9,Rojo,True
1713,Producto 182,2,Negro,True
1713,Producto 1435,8,Dorado,True
1714,Producto 99,6,Negro,False
1714,Producto 363,9,Rojo,True
1714,Producto 1269,5,Gris,True
1714,Producto 137,3,Multicolor,True
1714,Producto 1197,7,Negro,False
1714,Producto 968,8,Azul,False
1714,Producto 227,6,Multicolor,True
1715,Producto 1111,6,Multicolor,False
1715,Producto 1016,1,Negro,False
1715,Producto 508,7,Plateado,False
1715,Producto 250,8,Multicolor,True
1715,Producto 448,5,Rojo,False
1715,Producto 740,5,Rojo,False
1715,Producto 735,2,Dorado,True
1715,Producto 1259,10,Azul,True
1715,Producto 333,7,Rojo,False
1715,Producto 605,3,Gris,True
1716,Producto 369,5,Plateado,False
1716,Producto 1452,4,Azul,True
1716,Producto 1100,4,Dorado,True
1716,Producto 984,8,Gris,True
1716,Producto 1262,2,Gris,False
1716,Producto 1391,8,Negro,False
1716,Producto 1404,1,Plateado,True
1716,Producto 1254,6,Dorado,True
1716,Producto 859,2,Multicolor,True
1716,Producto 156,2,Negro,True
1717,Producto 1489,4,Azul,True
1717,Producto 599,10,Negro,False
1717,Producto 426,8,Azul,False
1717,Producto 1161,3,Azul,True
1718,Producto 763,1,Plateado,True
1718,Producto 1420,2,Dorado,False
1718,Producto 296,7,Azul,False
1718,Producto 775,6,Rojo,False
1718,Producto 1447,1,Multicolor,True
1718,Producto 1434,9,Dorado,True
1718,Producto 1315,5,Multicolor,False
1718,Producto 924,2,Rojo,False
1718,Producto 851,6,Plateado,True
1718,Producto 484,1,Rojo,False
1719,Producto 19,5,Plateado,True
1719,Producto 1326,10,Dorado,False
1719,Producto 749,6,Azul,True
1719,Producto 604,9,Dorado,False
1719,Producto 412,8,Plateado,False
1720,Producto 485,9,Gris,True
1720,Producto 473,1,Multicolor,True
1720,Producto 498,2,Negro,True
1721,Producto 1371,6,Azul,False
1721,Producto 1091,5,Gris,True
1721,Producto 452,4,Negro,False
1721,Producto 1237,3,Rojo,False
1721,Producto 1096,10,Plateado,True
1721,Producto 1479,1,Plateado,False
1721,Producto 629,1,Multicolor,True
1721,Producto 457,9,Multicolor,True
1722,Producto 955,6,Gris,False
1722,Producto 1150,1,Azul,True
1723,Producto 306,5,Plateado,False
1723,Producto 811,4,Gris,True
1723,Producto 1471,2,Multicolor,False
1723,Producto 697,3,Gris,True
1723,Producto 61,4,Rojo,True
1724,Producto 703,5,Rojo,False
1724,Producto 545,5,Dorado,True
1724,Producto 1202,4,Negro,True
1724,Producto 59,9,Multicolor,False
1724,Producto 290,9,Plateado,True
1725,Producto 793,2,Plateado,False
1725,Producto 903,1,Negro,True
1725,Producto 337,3,Rojo,False
1725,Producto 286,10,Rojo,True
1725,Producto 671,6,Multicolor,True
1725,Producto 538,10,Dorado,False
1725,Producto 1008,10,Dorado,True
1725,Producto 223,5,Plateado,False
1725,Producto 568,1,Dorado,False
1726,Producto 1345,8,Multicolor,False
1726,Producto 1096,7,Gris,False
1726,Producto 1488,10,Negro,True
1726,Producto 410,6,Gris,False
1726,Producto 590,7,Multicolor,False
1727,Producto 1273,1,Plateado,True
1727,Producto 722,2,Rojo,False
1727,Producto 655,8,Plateado,True
1727,Producto 661,5,Plateado,True
1727,Producto 277,5,Gris,True
1727,Producto 983,6,Dorado,False
1727,Producto 47,1,Gris,False
1727,Producto 1473,3,Negro,True
1727,Producto 878,1,Dorado,False
1727,Producto 638,4,Dorado,True
1728,Producto 412,3,Multicolor,True
1729,Producto 1095,3,Plateado,True
1729,Producto 910,2,Plateado,True
1729,Producto 1141,4,Azul,False
1730,Producto 652,8,Multicolor,True
1730,Producto 927,5,Plateado,False
1730,Producto 1119,10,Plateado,False
1730,Producto 118,2,Gris,False
1730,Producto 403,6,Multicolor,True
1730,Producto 783,4,Rojo,False
1730,Producto 905,2,Gris,False
1730,Producto 1072,9,Negro,False
1731,Producto 357,2,Multicolor,False
1731,Producto 661,5,Rojo,True
1731,Producto 1155,1,Gris,False
1731,Producto 82,4,Negro,True
1731,Producto 83,7,Azul,False
1731,Producto 757,7,Dorado,False
1731,Producto 387,1,Plateado,True
1731,Producto 108,4,Azul,True
1732,Producto 1177,6,Negro,True
1732,Producto 1148,7,Plateado,False
1732,Producto 1202,2,Azul,True
1732,Producto 1269,7,Rojo,False
1732,Producto 443,6,Multicolor,True
1732,Producto 31,3,Plateado,False
1732,Producto 1264,10,Dorado,False
1733,Producto 562,2,Azul,True
1733,Producto 603,1,Plateado,True
1734,Producto 1395,6,Plateado,True
1735,Producto 1002,8,Gris,False
1735,Producto 646,5,Plateado,True
1735,Producto 619,2,Rojo,False
1735,Producto 171,8,Negro,False
1735,Producto 252,5,Dorado,True
1735,Producto 907,3,Plateado,False
1735,Producto 705,7,Gris,True
1735,Producto 1089,7,Rojo,False
1735,Producto 1498,6,Rojo,True
1735,Producto 1020,7,Multicolor,True
1736,Producto 938,3,Azul,True
1736,Producto 779,3,Azul,True
1736,Producto 106,8,Rojo,False
1736,Producto 1164,3,Dorado,True
1736,Producto 361,5,Multicolor,False
1736,Producto 437,2,Gris,True
1736,Producto 901,10,Rojo,True
1736,Producto 1465,6,Multicolor,True
1736,Producto 539,9,Plateado,True
1737,Producto 471,4,Negro,False
1737,Producto 925,6,Gris,False
1737,Producto 804,9,Rojo,False
1737,Producto 874,6,Plateado,False
1737,Producto 24,8,Gris,True
1738,Producto 228,8,Azul,True
1738,Producto 963,6,Gris,False
1738,Producto 309,6,Dorado,True
1739,Producto 123,8,Dorado,True
1739,Producto 703,2,Multicolor,True
1739,Producto 761,1,Multicolor,False
1740,Producto 695,9,Plateado,False
1741,Producto 666,8,Rojo,False
1742,Producto 1124,8,Plateado,False
1742,Producto 959,1,Plateado,True
1742,Producto 1456,5,Plateado,False
1742,Producto 722,7,Plateado,True
1742,Producto 723,3,Gris,False
1742,Producto 1369,5,Plateado,True
1742,Producto 1478,4,Azul,False
1742,Producto 634,1,Rojo,False
1742,Producto 1324,4,Multicolor,False
1743,Producto 686,6,Azul,False
1743,Producto 1475,1,Multicolor,True
1743,Producto 1456,2,Rojo,True
1743,Producto 1199,1,Rojo,False
1744,Producto 998,1,Dorado,True
1744,Producto 1071,6,Negro,False
1744,Producto 422,9,Negro,True
1744,Producto 294,7,Gris,True
1744,Producto 595,3,Multicolor,False
1744,Producto 619,1,Gris,True
1744,Producto 367,4,Azul,False
1745,Producto 1094,10,Negro,True
1746,Producto 1385,1,Dorado,True
1746,Producto 203,5,Dorado,True
1746,Producto 728,8,Rojo,True
1746,Producto 886,10,Gris,True
1746,Producto 1456,7,Gris,False
1746,Producto 1359,7,Gris,True
1746,Producto 1170,1,Dorado,True
1747,Producto 1046,8,Plateado,True
1747,Producto 836,6,Multicolor,False
1748,Producto 1414,5,Azul,False
1748,Producto 358,9,Azul,True
1749,Producto 601,6,Multicolor,False
1749,Producto 1035,8,Rojo,False
1749,Producto 1406,4,Negro,False
1749,Producto 1336,8,Azul,False
1749,Producto 276,10,Gris,False
1749,Producto 308,8,Dorado,True
1749,Producto 659,6,Dorado,False
1749,Producto 797,6,Gris,True
1749,Producto 1317,7,Rojo,True
1750,Producto 49,5,Rojo,True
1750,Producto 418,4,Gris,True
1750,Producto 1447,4,Plateado,True
1750,Producto 1147,4,Dorado,True
1750,Producto 196,10,Rojo,True
1751,Producto 914,7,Gris,True
1751,Producto 1156,5,Rojo,True
1751,Producto 1046,6,Rojo,False
1751,Producto 250,6,Dorado,True
1751,Producto 765,8,Rojo,False
1751,Producto 464,9,Gris,False
1751,Producto 1081,7,Dorado,True
1751,Producto 1454,9,Negro,False
1751,Producto 605,9,Multicolor,False
1752,Producto 426,1,Multicolor,False
1752,Producto 1317,9,Multicolor,False
1753,Producto 931,10,Multicolor,True
1753,Producto 1420,5,Multicolor,False
1753,Producto 642,5,Negro,False
1753,Producto 397,9,Rojo,False
1753,Producto 583,6,Rojo,False
1753,Producto 1021,2,Negro,True
1753,Producto 1152,4,Azul,False
1753,Producto 1363,7,Azul,True
1753,Producto 74,4,Azul,False
1754,Producto 46,8,Rojo,False
1754,Producto 1150,4,Plateado,True
1754,Producto 1054,6,Dorado,True
1754,Producto 69,4,Rojo,True
1754,Producto 362,4,Rojo,False
1754,Producto 1207,2,Gris,False
1754,Producto 98,7,Multicolor,True
1754,Producto 935,1,Rojo,False
1754,Producto 898,8,Azul,False
1755,Producto 500,2,Azul,False
1755,Producto 1201,9,Multicolor,True
1756,Producto 656,3,Plateado,False
1756,Producto 823,3,Dorado,True
1756,Producto 650,1,Multicolor,True
1756,Producto 1469,2,Dorado,False
1756,Producto 1303,3,Gris,True
1756,Producto 1464,2,Rojo,True
1756,Producto 419,9,Multicolor,True
1756,Producto 975,7,Plateado,False
1756,Producto 837,1,Gris,True
1757,Producto 718,3,Multicolor,False
1757,Producto 599,8,Plateado,False
1757,Producto 1022,8,Gris,True
1757,Producto 1036,10,Negro,True
1757,Producto 726,2,Negro,True
1757,Producto 1045,8,Multicolor,True
1757,Producto 1072,5,Multicolor,False
1757,Producto 1348,3,Multicolor,True
1757,Producto 645,2,Dorado,False
1757,Producto 631,1,Multicolor,True
1758,Producto 1370,10,Gris,True
1758,Producto 128,3,Rojo,True
1758,Producto 263,3,Plateado,False
1759,Producto 964,10,Negro,False
1759,Producto 1334,3,Plateado,True
1760,Producto 195,1,Multicolor,True
1760,Producto 90,1,Negro,False
1760,Producto 801,10,Plateado,True
1760,Producto 1448,2,Multicolor,True
1760,Producto 599,6,Dorado,True
1761,Producto 94,8,Gris,True
1761,Producto 666,5,Dorado,True
1761,Producto 816,5,Gris,False
1761,Producto 334,6,Plateado,False
1762,Producto 694,6,Gris,True
1762,Producto 707,9,Negro,True
1763,Producto 699,8,Rojo,True
1763,Producto 876,10,Azul,False
1763,Producto 462,3,Dorado,False
1763,Producto 1231,1,Rojo,True
1763,Producto 399,5,Multicolor,True
1763,Producto 396,7,Azul,True
1763,Producto 1443,7,Plateado,True
1763,Producto 583,3,Gris,True
1763,Producto 1159,2,Dorado,False
1764,Producto 1238,7,Rojo,True
1764,Producto 866,1,Gris,False
1764,Producto 1072,10,Dorado,True
1764,Producto 1114,9,Dorado,False
1764,Producto 804,4,Gris,False
1764,Producto 944,7,Gris,True
1764,Producto 215,5,Rojo,True
1764,Producto 1464,5,Dorado,False
1764,Producto 1163,8,Plateado,True
1765,Producto 892,9,Plateado,False
1765,Producto 1167,10,Azul,False
1765,Producto 708,8,Rojo,True
1765,Producto 844,7,Gris,False
1765,Producto 1308,8,Azul,False
1766,Producto 879,2,Dorado,False
1767,Producto 897,1,Rojo,False
1767,Producto 1480,9,Rojo,True
1767,Producto 263,2,Azul,False
1767,Producto 640,8,Gris,True
1767,Producto 1177,5,Azul,False
1767,Producto 1297,3,Azul,True
1768,Producto 807,8,Azul,True
1768,Producto 415,7,Multicolor,False
1769,Producto 1105,9,Dorado,False
1769,Producto 1349,2,Dorado,True
1769,Producto 196,5,Dorado,False
1769,Producto 1082,9,Negro,True
1769,Producto 401,5,Dorado,True
1769,Producto 742,10,Gris,False
1769,Producto 858,4,Rojo,True
1769,Producto 897,1,Negro,True
1769,Producto 839,1,Negro,False
1770,Producto 964,10,Rojo,False
1770,Producto 12,1,Gris,True
1770,Producto 937,7,Azul,False
1770,Producto 116,10,Negro,False
1770,Producto 1218,9,Rojo,False
1770,Producto 743,10,Multicolor,True
1770,Producto 804,3,Dorado,True
1770,Producto 450,7,Azul,False
1770,Producto 409,7,Dorado,False
1770,Producto 1245,6,Rojo,False
1771,Producto 1284,2,Azul,False
1771,Producto 858,1,Gris,False
1771,Producto 756,9,Dorado,True
1771,Producto 943,10,Dorado,False
1772,Producto 790,5,Negro,False
1772,Producto 734,8,Multicolor,True
1772,Producto 594,9,Multicolor,False
1772,Producto 1198,3,Dorado,False
1772,Producto 406,4,Dorado,False
1772,Producto 694,10,Multicolor,False
1772,Producto 834,9,Plateado,False
1773,Producto 858,2,Dorado,True
1773,Producto 553,10,Azul,False
1773,Producto 693,5,Rojo,True
1773,Producto 1258,10,Multicolor,True
1773,Producto 309,10,Dorado,False
1773,Producto 1137,10,Rojo,True
1773,Producto 1111,8,Negro,True
1773,Producto 263,9,Plateado,True
1774,Producto 1082,8,Multicolor,True
1774,Producto 1055,6,Multicolor,True
1774,Producto 1204,2,Dorado,False
1774,Producto 619,10,Multicolor,False
1774,Producto 216,3,Rojo,False
1775,Producto 862,4,Gris,True
1775,Producto 550,8,Plateado,False
1775,Producto 626,9,Plateado,True
1775,Producto 190,7,Rojo,False
1775,Producto 273,1,Rojo,False
1775,Producto 639,9,Gris,False
1775,Producto 438,7,Multicolor,True
1776,Producto 1435,4,Rojo,True
1776,Producto 1255,9,Gris,False
1776,Producto 54,10,Gris,False
1776,Producto 231,5,Multicolor,False
1776,Producto 724,9,Multicolor,False
1777,Producto 361,4,Rojo,False
1777,Producto 918,8,Plateado,False
1777,Producto 10,1,Plateado,False
1777,Producto 1133,9,Dorado,False
1777,Producto 1157,1,Dorado,False
1777,Producto 317,9,Plateado,True
1778,Producto 954,5,Azul,True
1778,Producto 36,5,Azul,True
1778,Producto 153,6,Gris,True
1778,Producto 1475,4,Gris,True
1778,Producto 173,4,Dorado,False
1778,Producto 1460,10,Multicolor,False
1778,Producto 810,7,Negro,False
1778,Producto 1224,2,Rojo,True
1778,Producto 394,3,Rojo,False
1778,Producto 315,4,Multicolor,True
1779,Producto 1244,1,Multicolor,True
1779,Producto 1128,7,Gris,True
1779,Producto 846,1,Gris,True
1779,Producto 619,8,Plateado,True
1779,Producto 172,10,Dorado,True
1780,Producto 85,5,Negro,True
1780,Producto 437,1,Dorado,False
1780,Producto 157,7,Plateado,False
1780,Producto 562,6,Plateado,False
1780,Producto 692,3,Dorado,False
1780,Producto 393,10,Dorado,True
1780,Producto 965,7,Rojo,True
1781,Producto 286,9,Gris,False
1781,Producto 1444,9,Plateado,True
1781,Producto 1195,4,Rojo,False
1781,Producto 923,10,Dorado,True
1781,Producto 1178,6,Dorado,True
1781,Producto 971,6,Rojo,False
1782,Producto 1069,2,Gris,True
1782,Producto 56,3,Multicolor,True
1782,Producto 16,5,Multicolor,False
1783,Producto 736,1,Rojo,True
1783,Producto 16,4,Negro,True
1783,Producto 946,4,Dorado,False
1783,Producto 1028,3,Negro,False
1783,Producto 507,3,Negro,True
1783,Producto 182,2,Multicolor,False
1783,Producto 715,4,Negro,False
1783,Producto 953,2,Negro,False
1783,Producto 665,1,Multicolor,False
1784,Producto 947,1,Azul,True
1784,Producto 1288,6,Gris,True
1785,Producto 483,10,Azul,False
1785,Producto 28,9,Negro,True
1785,Producto 846,3,Dorado,True
1785,Producto 997,4,Dorado,False
1785,Producto 850,8,Dorado,False
1785,Producto 370,7,Negro,False
1786,Producto 634,6,Gris,True
1786,Producto 515,5,Rojo,False
1786,Producto 833,10,Multicolor,True
1786,Producto 1386,2,Plateado,True
1786,Producto 1441,3,Plateado,True
1787,Producto 1109,4,Negro,False
1787,Producto 1331,8,Azul,False
1788,Producto 677,6,Dorado,True
1788,Producto 785,2,Plateado,True
1788,Producto 195,7,Plateado,False
1788,Producto 566,9,Gris,False
1788,Producto 1254,7,Azul,False
1788,Producto 945,7,Gris,True
1788,Producto 1290,2,Dorado,False
1789,Producto 524,3,Rojo,True
1789,Producto 278,4,Azul,True
1789,Producto 823,8,Plateado,True
1789,Producto 218,5,Gris,False
1789,Producto 1029,1,Plateado,True
1790,Producto 179,6,Multicolor,False
1790,Producto 643,10,Gris,True
1790,Producto 496,6,Multicolor,False
1790,Producto 1,6,Gris,False
1790,Producto 19,5,Rojo,True
1790,Producto 608,8,Plateado,False
1790,Producto 48,9,Plateado,False
1791,Producto 1326,2,Gris,False
1791,Producto 741,1,Dorado,False
1791,Producto 500,2,Azul,False
1791,Producto 620,6,Rojo,False
1791,Producto 196,9,Negro,True
1791,Producto 186,4,Rojo,True
1791,Producto 1458,3,Rojo,True
1792,Producto 1140,9,Rojo,False
1792,Producto 872,7,Rojo,False
1792,Producto 1120,2,Dorado,True
1792,Producto 1354,1,Negro,True
1792,Producto 109,6,Plateado,False
1792,Producto 638,4,Multicolor,False
1792,Producto 1066,2,Rojo,True
1792,Producto 22,4,Gris,False
1792,Producto 1183,2,Azul,False
1793,Producto 1304,7,Rojo,True
1793,Producto 1313,1,Azul,True
1793,Producto 1401,5,Multicolor,True
1793,Producto 1408,7,Azul,True
1793,Producto 432,10,Rojo,False
1793,Producto 985,4,Negro,True
1793,Producto 16,3,Rojo,False
1793,Producto 840,9,Dorado,True
1794,Producto 714,3,Negro,False
1795,Producto 1093,4,Dorado,True
1795,Producto 893,9,Gris,True
1795,Producto 1210,9,Plateado,False
1795,Producto 1142,9,Negro,True
1795,Producto 288,4,Multicolor,True
1796,Producto 902,3,Plateado,True
1796,Producto 1173,1,Multicolor,False
1796,Producto 593,2,Gris,False
1796,Producto 171,2,Plateado,True
1796,Producto 818,9,Negro,True
1797,Producto 806,7,Azul,False
1797,Producto 1281,3,Negro,True
1797,Producto 728,10,Rojo,True
1797,Producto 438,7,Negro,True
1797,Producto 926,2,Multicolor,False
1797,Producto 1178,7,Rojo,False
1797,Producto 187,7,Multicolor,True
1798,Producto 1401,8,Multicolor,True
1798,Producto 286,5,Gris,True
1798,Producto 931,5,Plateado,False
1798,Producto 1455,7,Azul,False
1798,Producto 1334,8,Dorado,False
1798,Producto 465,3,Plateado,False
1798,Producto 72,2,Multicolor,True
1798,Producto 468,2,Multicolor,True
1799,Producto 193,4,Negro,True
1800,Producto 33,7,Rojo,False
1800,Producto 286,7,Negro,True
1801,Producto 653,3,Dorado,False
1801,Producto 857,8,Rojo,False
1801,Producto 1082,2,Negro,True
1801,Producto 1308,1,Plateado,True
1801,Producto 1038,3,Gris,False
1802,Producto 670,7,Gris,True
1802,Producto 1286,3,Rojo,True
1802,Producto 177,8,Gris,True
1802,Producto 627,4,Negro,True
1802,Producto 1079,9,Azul,True
1802,Producto 31,7,Negro,True
1803,Producto 226,1,Gris,False
1803,Producto 278,1,Dorado,True
1803,Producto 880,9,Gris,True
1803,Producto 960,10,Gris,False
1803,Producto 512,1,Multicolor,False
1803,Producto 877,4,Azul,False
1803,Producto 906,8,Negro,False
1803,Producto 520,10,Negro,False
1804,Producto 191,8,Gris,False
1804,Producto 1098,10,Plateado,False
1804,Producto 408,8,Azul,False
1804,Producto 111,1,Azul,False
1804,Producto 514,1,Multicolor,True
1804,Producto 1211,2,Dorado,True
1804,Producto 571,5,Gris,True
1804,Producto 137,1,Rojo,False
1804,Producto 495,5,Rojo,True
1804,Producto 11,9,Negro,True
1805,Producto 637,4,Multicolor,True
1805,Producto 518,3,Dorado,False
1805,Producto 1446,2,Multicolor,False
1805,Producto 602,8,Rojo,True
1805,Producto 163,8,Multicolor,True
1805,Producto 775,7,Plateado,True
1805,Producto 139,3,Plateado,True
1805,Producto 790,3,Gris,True
1805,Producto 1316,4,Multicolor,True
1806,Producto 1054,4,Rojo,True
1806,Producto 992,10,Negro,True
1806,Producto 63,9,Multicolor,False
1806,Producto 759,5,Negro,False
1806,Producto 222,4,Plateado,False
1806,Producto 419,10,Multicolor,False
1806,Producto 1251,5,Rojo,False
1806,Producto 575,5,Dorado,False
1806,Producto 546,1,Plateado,True
1807,Producto 1259,1,Plateado,True
1807,Producto 162,2,Negro,False
1807,Producto 278,4,Multicolor,True
1807,Producto 306,1,Dorado,True
1807,Producto 442,9,Multicolor,True
1808,Producto 338,7,Dorado,False
1808,Producto 1488,5,Negro,False
1808,Producto 142,8,Negro,True
1808,Producto 311,1,Multicolor,False
1808,Producto 576,10,Multicolor,True
1808,Producto 1111,3,Rojo,False
1808,Producto 880,6,Gris,False
1808,Producto 1328,5,Plateado,True
1808,Producto 294,6,Rojo,True
1809,Producto 1472,5,Gris,False
1809,Producto 992,9,Azul,True
1809,Producto 1390,5,Rojo,False
1809,Producto 298,7,Gris,False
1809,Producto 1437,3,Gris,True
1809,Producto 1134,7,Rojo,False
1810,Producto 1212,6,Rojo,True
1810,Producto 293,8,Rojo,True
1810,Producto 1271,7,Plateado,False
1810,Producto 810,6,Rojo,False
1810,Producto 1383,4,Negro,True
1810,Producto 424,7,Gris,True
1810,Producto 496,7,Plateado,False
1810,Producto 215,1,Multicolor,True
1810,Producto 1127,7,Plateado,False
1811,Producto 617,7,Dorado,False
1811,Producto 1304,10,Azul,False
1811,Producto 723,9,Azul,False
1811,Producto 1406,3,Azul,False
1811,Producto 871,6,Negro,True
1811,Producto 945,10,Plateado,False
1811,Producto 1062,7,Rojo,True
1811,Producto 198,4,Multicolor,False
1811,Producto 414,10,Azul,False
1811,Producto 277,3,Plateado,True
1812,Producto 56,8,Gris,True
1812,Producto 452,4,Multicolor,False
1812,Producto 469,1,Dorado,False
1812,Producto 1353,10,Rojo,True
1812,Producto 1171,9,Plateado,False
1812,Producto 1041,4,Dorado,True
1812,Producto 988,8,Multicolor,True
1813,Producto 1103,4,Dorado,False
1813,Producto 721,7,Azul,False
1813,Producto 1039,10,Plateado,True
1814,Producto 607,2,Negro,False
