TipoDocumento,FechaEmisión,Numero,Estado,Total
Despacho a Tienda,2021-03-12,3078,Completado,986
Despacho a Tienda,2023-05-14,3079,Pendiente,8240
Despacho a Tienda,2020-12-07,3080,Pendiente,905
Despacho a Tienda,2023-04-17,3081,Completado,7784
Despacho a Tienda,2023-06-17,3082,Completado,3823
Transferencia a Almacen,2023-03-12,3083,Completado,8126
Despacho a Tienda,2021-12-30,3084,Completado,1143
Transferencia a Almacen,2023-03-19,3085,Pendiente,1483
Transferencia a Almacen,2023-01-08,3086,Pendiente,8610
Orden de Compra,2023-06-05,3087,Pendiente,7066
Transferencia a Almacen,2021-12-21,3088,Pendiente,1333
Orden de Compra,2020-08-04,3089,Pendiente,2572
Orden de Compra,2021-03-26,3090,Completado,8277
Despacho a Tienda,2023-07-04,3091,Completado,7361
Orden de Compra,2023-04-04,3092,Completado,6207
Despacho a Tienda,2020-06-11,3093,Completado,8018
Orden de Compra,2023-03-09,3094,Completado,150
Orden de Compra,2021-09-29,3095,Pendiente,2362
Transferencia a Almacen,2020-03-18,3096,Completado,283
Orden de Compra,2021-06-12,3097,Completado,3555
Despacho a Tienda,2022-01-11,3098,Pendiente,7431
Transferencia a Almacen,2021-03-19,3099,Completado,7177
Orden de Compra,2021-07-08,3100,Pendiente,3978
Transferencia a Almacen,2021-03-06,3101,Pendiente,9656
Despacho a Tienda,2023-10-30,3102,Completado,6516
Despacho a Tienda,2023-06-05,3103,Pendiente,5471
Transferencia a Almacen,2023-05-16,3104,Completado,7941
Transferencia a Almacen,2022-07-19,3105,Completado,8941
Despacho a Tienda,2022-11-01,3106,Pendiente,8390
Orden de Compra,2023-01-09,3107,Pendiente,9564
Despacho a Tienda,2023-11-14,3108,Pendiente,6324
Despacho a Tienda,2021-10-06,3109,Pendiente,688
Transferencia a Almacen,2020-01-09,3110,Pendiente,9665
Despacho a Tienda,2022-03-23,3111,Completado,5433
Transferencia a Almacen,2022-09-04,3112,Completado,5384
Transferencia a Almacen,2022-08-08,3113,Pendiente,5194
Orden de Compra,2021-03-15,3114,Completado,3925
Orden de Compra,2022-04-07,3115,Pendiente,4778
Orden de Compra,2022-12-28,3116,Completado,481
Despacho a Tienda,2020-07-02,3117,Completado,183
Despacho a Tienda,2020-02-24,3118,Completado,4141
Orden de Compra,2020-09-05,3119,Completado,8451
Despacho a Tienda,2023-12-05,3120,Pendiente,9329
Despacho a Tienda,2022-07-29,3121,Completado,5922
Transferencia a Almacen,2021-09-24,3122,Completado,5070
Despacho a Tienda,2020-04-21,3123,Completado,4147
Transferencia a Almacen,2021-07-14,3124,Pendiente,5209
Despacho a Tienda,2020-08-23,3125,Pendiente,9391
Orden de Compra,2021-04-21,3126,Pendiente,5766
Orden de Compra,2020-11-11,3127,Completado,8691
Despacho a Tienda,2022-08-25,3128,Completado,7347
Orden de Compra,2022-12-24,3129,Pendiente,1186
Transferencia a Almacen,2021-06-30,3130,Pendiente,3780
Orden de Compra,2020-04-08,3131,Completado,3381
Orden de Compra,2021-08-22,3132,Completado,9715
Transferencia a Almacen,2021-09-14,3133,Completado,1413
Despacho a Tienda,2023-04-07,3134,Completado,284
Despacho a Tienda,2021-09-12,3135,Completado,5019
Despacho a Tienda,2021-07-09,3136,Completado,2985
Transferencia a Almacen,2021-11-17,3137,Completado,4939
Despacho a Tienda,2020-02-29,3138,Pendiente,927
Orden de Compra,2020-01-14,3139,Pendiente,8362
Despacho a Tienda,2020-02-28,3140,Completado,755
Orden de Compra,2021-02-04,3141,Pendiente,6133
Transferencia a Almacen,2020-09-11,3142,Pendiente,6547
Despacho a Tienda,2022-02-18,3143,Completado,1265
Transferencia a Almacen,2021-04-11,3144,Pendiente,6592
Transferencia a Almacen,2020-01-31,3145,Pendiente,351
Despacho a Tienda,2020-10-06,3146,Pendiente,5164
Despacho a Tienda,2023-08-13,3147,Completado,6284
Despacho a Tienda,2022-10-05,3148,Completado,2946
Orden de Compra,2023-03-08,3149,Pendiente,3457
Transferencia a Almacen,2021-08-03,3150,Pendiente,4856
Orden de Compra,2020-11-13,3151,Pendiente,157
Orden de Compra,2020-05-11,3152,Pendiente,4260
Orden de Compra,2022-08-07,3153,Completado,607
Transferencia a Almacen,2023-11-09,3154,Pendiente,5860
Orden de Compra,2023-05-28,3155,Completado,301
Orden de Compra,2021-03-12,3156,Pendiente,3711
Despacho a Tienda,2022-02-13,3157,Completado,672
Transferencia a Almacen,2020-06-23,3158,Completado,1091
Orden de Compra,2022-11-15,3159,Pendiente,2102
Despacho a Tienda,2020-11-16,3160,Pendiente,4103
Transferencia a Almacen,2021-03-11,3161,Completado,9966
Despacho a Tienda,2020-03-15,3162,Pendiente,5160
Orden de Compra,2023-05-12,3163,Completado,182
Despacho a Tienda,2020-09-10,3164,Completado,2109
Transferencia a Almacen,2021-09-28,3165,Completado,1769
Despacho a Tienda,2020-06-19,3166,Pendiente,7674
Orden de Compra,2022-09-04,3167,Pendiente,4580
Orden de Compra,2022-10-30,3168,Completado,9525
Transferencia a Almacen,2022-10-28,3169,Pendiente,3924
Orden de Compra,2023-06-03,3170,Pendiente,9684
Orden de Compra,2023-07-24,3171,Completado,2949
Transferencia a Almacen,2020-02-06,3172,Completado,6526
Despacho a Tienda,2022-09-14,3173,Completado,2824
Transferencia a Almacen,2020-02-01,3174,Pendiente,864
Orden de Compra,2020-11-01,3175,Completado,784
Despacho a Tienda,2020-09-15,3176,Pendiente,7669
Transferencia a Almacen,2021-10-31,3177,Completado,9347
Transferencia a Almacen,2021-12-28,3178,Pendiente,6371
Orden de Compra,2023-11-07,3179,Completado,9877
Despacho a Tienda,2020-08-11,3180,Completado,8583
Orden de Compra,2021-07-29,3181,Pendiente,2830
Transferencia a Almacen,2023-05-29,3182,Completado,7936
Despacho a Tienda,2023-07-02,3183,Completado,9207
Transferencia a Almacen,2022-03-22,3184,Completado,5317
Orden de Compra,2021-10-15,3185,Pendiente,3975
Transferencia a Almacen,2020-03-15,3186,Pendiente,1821
Despacho a Tienda,2021-11-25,3187,Pendiente,9752
Orden de Compra,2020-02-09,3188,Completado,9040
Transferencia a Almacen,2022-01-12,3189,Completado,7137
Transferencia a Almacen,2022-04-23,3190,Completado,1503
Despacho a Tienda,2021-09-28,3191,Completado,235
Orden de Compra,2023-11-16,3192,Pendiente,1887
Orden de Compra,2022-05-23,3193,Pendiente,1540
Orden de Compra,2022-01-23,3194,Completado,4470
Transferencia a Almacen,2022-03-17,3195,Pendiente,7692
Transferencia a Almacen,2023-03-11,3196,Pendiente,8902
Transferencia a Almacen,2022-10-16,3197,Completado,2025
Despacho a Tienda,2020-07-26,3198,Completado,9877
Transferencia a Almacen,2022-04-15,3199,Pendiente,6105
Transferencia a Almacen,2020-12-25,3200,Completado,6152
Despacho a Tienda,2023-03-10,3201,Completado,6506
Transferencia a Almacen,2023-10-11,3202,Completado,3040
Transferencia a Almacen,2022-06-27,3203,Pendiente,4404
Transferencia a Almacen,2022-05-03,3204,Pendiente,527
Orden de Compra,2022-07-07,3205,Completado,5507
Despacho a Tienda,2022-02-23,3206,Completado,2429
Transferencia a Almacen,2021-08-22,3207,Pendiente,6616
Transferencia a Almacen,2023-03-29,3208,Completado,4354
Despacho a Tienda,2021-10-20,3209,Completado,7361
Orden de Compra,2020-02-25,3210,Pendiente,1712
Orden de Compra,2020-04-16,3211,Pendiente,2513
Transferencia a Almacen,2023-04-22,3212,Pendiente,3073
Orden de Compra,2020-03-12,3213,Pendiente,2725
Orden de Compra,2023-05-10,3214,Pendiente,8191
Despacho a Tienda,2022-04-05,3215,Pendiente,5579
Transferencia a Almacen,2022-04-21,3216,Completado,3655
Despacho a Tienda,2021-10-23,3217,Pendiente,7962
Transferencia a Almacen,2020-01-28,3218,Pendiente,810
Orden de Compra,2021-05-29,3219,Completado,5323
Transferencia a Almacen,2023-07-08,3220,Pendiente,7588
Transferencia a Almacen,2022-03-07,3221,Completado,8271
Transferencia a Almacen,2020-05-08,3222,Completado,8457
Orden de Compra,2020-07-05,3223,Pendiente,9008
Transferencia a Almacen,2021-08-28,3224,Pendiente,6964
Orden de Compra,2021-04-21,3225,Pendiente,2018
Orden de Compra,2020-03-18,3226,Completado,8244
Transferencia a Almacen,2021-01-04,3227,Pendiente,8770
Orden de Compra,2021-07-06,3228,Completado,1833
Despacho a Tienda,2022-08-17,3229,Completado,1865
Transferencia a Almacen,2020-03-13,3230,Completado,5067
Orden de Compra,2022-07-05,3231,Pendiente,1140
Orden de Compra,2023-07-14,3232,Pendiente,6114
Despacho a Tienda,2023-08-29,3233,Completado,1577
Orden de Compra,2020-12-10,3234,Pendiente,3797
Transferencia a Almacen,2023-11-03,3235,Completado,1065
Despacho a Tienda,2020-09-27,3236,Completado,1015
Transferencia a Almacen,2021-04-10,3237,Pendiente,8712
Transferencia a Almacen,2021-01-30,3238,Pendiente,9751
Orden de Compra,2020-12-04,3239,Pendiente,611
Orden de Compra,2020-07-01,3240,Pendiente,9408
Despacho a Tienda,2020-01-01,3241,Pendiente,7178
Despacho a Tienda,2022-06-14,3242,Completado,8564
Transferencia a Almacen,2022-03-02,3243,Completado,9115
Orden de Compra,2022-11-18,3244,Completado,5912
Despacho a Tienda,2023-05-03,3245,Completado,2864
Orden de Compra,2020-05-31,3246,Completado,5574
Despacho a Tienda,2020-01-25,3247,Completado,7859
Transferencia a Almacen,2022-08-31,3248,Completado,4560
Orden de Compra,2021-08-01,3249,Pendiente,2389
Despacho a Tienda,2023-12-14,3250,Pendiente,6774
Transferencia a Almacen,2020-04-29,3251,Completado,8523
Despacho a Tienda,2023-11-29,3252,Pendiente,8186
Orden de Compra,2020-12-28,3253,Completado,3875
Transferencia a Almacen,2021-07-11,3254,Completado,9145
Despacho a Tienda,2023-08-10,3255,Completado,7787
Despacho a Tienda,2022-12-10,3256,Completado,2093
Orden de Compra,2023-08-01,3257,Pendiente,6943
Orden de Compra,2021-07-14,3258,Pendiente,272
Transferencia a Almacen,2020-07-07,3259,Pendiente,3473
Transferencia a Almacen,2021-02-13,3260,Completado,6602
Transferencia a Almacen,2020-11-06,3261,Completado,325
Orden de Compra,2020-04-06,3262,Completado,5598
Despacho a Tienda,2022-04-20,3263,Pendiente,9286
Orden de Compra,2023-06-04,3264,Completado,9439
Transferencia a Almacen,2020-03-07,3265,Completado,4720
Orden de Compra,2020-12-22,3266,Pendiente,1052
Orden de Compra,2023-01-10,3267,Completado,643
Orden de Compra,2020-05-20,3268,Completado,893
Despacho a Tienda,2023-08-02,3269,Completado,2951
Orden de Compra,2023-07-30,3270,Completado,9362
Despacho a Tienda,2023-07-19,3271,Pendiente,3931
Despacho a Tienda,2021-09-11,3272,Completado,5513
Despacho a Tienda,2023-07-14,3273,Completado,3918
Despacho a Tienda,2020-08-30,3274,Completado,4697
Orden de Compra,2021-12-28,3275,Pendiente,438
Orden de Compra,2022-03-28,3276,Completado,8844
Orden de Compra,2023-02-28,3277,Pendiente,140
Orden de Compra,2023-06-26,3278,Pendiente,4596
Despacho a Tienda,2021-10-26,3279,Completado,1126
Orden de Compra,2022-06-02,3280,Pendiente,2441
Despacho a Tienda,2022-08-26,3281,Pendiente,8818
Orden de Compra,2021-10-10,3282,Completado,8335
Orden de Compra,2023-11-20,3283,Completado,9102
Despacho a Tienda,2022-12-12,3284,Completado,5795
Orden de Compra,2020-12-18,3285,Pendiente,735
Transferencia a Almacen,2022-11-26,3286,Completado,853
Despacho a Tienda,2022-02-26,3287,Pendiente,1411
Orden de Compra,2023-05-01,3288,Pendiente,6560
Despacho a Tienda,2023-10-12,3289,Completado,3249
Transferencia a Almacen,2022-09-24,3290,Pendiente,3911
Despacho a Tienda,2021-12-13,3291,Completado,2580
Transferencia a Almacen,2023-09-07,3292,Completado,9311
Orden de Compra,2021-12-25,3293,Pendiente,4053
Orden de Compra,2022-11-27,3294,Completado,5651
Transferencia a Almacen,2021-08-26,3295,Completado,8939
Despacho a Tienda,2021-05-20,3296,Completado,7498
Orden de Compra,2023-09-30,3297,Pendiente,3207
Despacho a Tienda,2023-04-16,3298,Pendiente,1963
Despacho a Tienda,2021-02-09,3299,Completado,7157
Despacho a Tienda,2023-03-09,3300,Completado,168
Orden de Compra,2020-10-01,3301,Completado,9670
Despacho a Tienda,2022-11-25,3302,Pendiente,1145
Despacho a Tienda,2023-09-19,3303,Completado,930
Orden de Compra,2023-05-08,3304,Pendiente,3011
Despacho a Tienda,2023-07-13,3305,Completado,4410
Orden de Compra,2023-10-20,3306,Completado,8809
Transferencia a Almacen,2023-03-04,3307,Pendiente,4519
Transferencia a Almacen,2023-08-09,3308,Completado,4346
Orden de Compra,2021-07-27,3309,Pendiente,5429
Transferencia a Almacen,2022-06-29,3310,Pendiente,5945
Transferencia a Almacen,2022-11-09,3311,Pendiente,4073
Orden de Compra,2023-03-08,3312,Completado,9301
Orden de Compra,2023-09-12,3313,Completado,5340
Transferencia a Almacen,2022-10-18,3314,Pendiente,9708
Despacho a Tienda,2020-01-27,3315,Pendiente,8034
Transferencia a Almacen,2023-03-23,3316,Completado,1877
Despacho a Tienda,2021-07-11,3317,Pendiente,1593
Transferencia a Almacen,2023-07-09,3318,Pendiente,343
Despacho a Tienda,2021-06-12,3319,Completado,4791
Transferencia a Almacen,2021-08-23,3320,Pendiente,3194
Transferencia a Almacen,2020-12-22,3321,Pendiente,8118
Despacho a Tienda,2021-07-29,3322,Completado,1096
Orden de Compra,2023-05-06,3323,Completado,9178
Despacho a Tienda,2020-05-03,3324,Completado,5792
Despacho a Tienda,2021-05-11,3325,Completado,1803
Orden de Compra,2021-04-30,3326,Completado,8936
Transferencia a Almacen,2023-09-27,3327,Completado,2801
Transferencia a Almacen,2020-03-11,3328,Pendiente,6236
Orden de Compra,2022-02-07,3329,Completado,4179
Despacho a Tienda,2020-12-07,3330,Completado,820
Transferencia a Almacen,2022-10-22,3331,Completado,3256
Transferencia a Almacen,2022-08-22,3332,Pendiente,4853
Transferencia a Almacen,2023-03-07,3333,Pendiente,4925
Orden de Compra,2023-01-21,3334,Pendiente,9325
Transferencia a Almacen,2020-03-07,3335,Pendiente,374
Despacho a Tienda,2020-12-24,3336,Completado,7631
Despacho a Tienda,2022-11-01,3337,Completado,7520
Transferencia a Almacen,2021-07-16,3338,Completado,8387
Transferencia a Almacen,2023-02-25,3339,Pendiente,1439
Despacho a Tienda,2021-04-18,3340,Completado,1949
Transferencia a Almacen,2020-08-02,3341,Pendiente,1447
Despacho a Tienda,2023-01-05,3342,Pendiente,8546
Transferencia a Almacen,2021-01-16,3343,Pendiente,3380
Transferencia a Almacen,2020-09-26,3344,Completado,3819
Transferencia a Almacen,2021-08-10,3345,Pendiente,6331
Despacho a Tienda,2020-08-19,3346,Completado,9770
Despacho a Tienda,2023-04-30,3347,Completado,364
Despacho a Tienda,2020-03-26,3348,Pendiente,3120
Orden de Compra,2023-08-23,3349,Completado,3334
Transferencia a Almacen,2023-01-29,3350,Completado,1599
Despacho a Tienda,2022-12-02,3351,Pendiente,4224
Despacho a Tienda,2023-06-10,3352,Pendiente,2032
Despacho a Tienda,2021-12-07,3353,Pendiente,3255
Despacho a Tienda,2020-01-26,3354,Pendiente,445
Despacho a Tienda,2023-09-11,3355,Completado,9940
Orden de Compra,2020-10-30,3356,Completado,6832
Despacho a Tienda,2020-12-04,3357,Pendiente,7103
Transferencia a Almacen,2020-02-18,3358,Pendiente,7667
Transferencia a Almacen,2021-10-31,3359,Completado,4594
Orden de Compra,2021-01-15,3360,Pendiente,2085
Despacho a Tienda,2021-11-22,3361,Pendiente,7590
Despacho a Tienda,2021-12-22,3362,Completado,7018
Transferencia a Almacen,2022-12-23,3363,Completado,5285
Despacho a Tienda,2020-02-18,3364,Completado,2228
Transferencia a Almacen,2021-05-15,3365,Completado,8755
Transferencia a Almacen,2020-08-04,3366,Completado,7230
Orden de Compra,2022-12-15,3367,Completado,9543
Despacho a Tienda,2023-12-08,3368,Pendiente,5019
Orden de Compra,2023-06-12,3369,Completado,8947
Transferencia a Almacen,2022-12-02,3370,Pendiente,5995
Despacho a Tienda,2022-11-11,3371,Completado,2920
Transferencia a Almacen,2020-09-17,3372,Pendiente,3465
Orden de Compra,2021-05-17,3373,Completado,4027
Transferencia a Almacen,2021-04-21,3374,Completado,9616
Despacho a Tienda,2022-03-31,3375,Pendiente,2043
Transferencia a Almacen,2023-07-30,3376,Completado,5604
Transferencia a Almacen,2021-01-09,3377,Completado,2956
Despacho a Tienda,2022-05-08,3378,Completado,1529
Despacho a Tienda,2021-04-21,3379,Pendiente,1990
Transferencia a Almacen,2020-02-16,3380,Completado,9800
Orden de Compra,2020-09-21,3381,Completado,5496
Despacho a Tienda,2020-11-06,3382,Completado,8378
Despacho a Tienda,2020-01-15,3383,Pendiente,7826
Orden de Compra,2023-05-05,3384,Completado,4938
Despacho a Tienda,2023-06-08,3385,Completado,9591
Despacho a Tienda,2021-04-24,3386,Completado,8488
Transferencia a Almacen,2021-06-29,3387,Completado,159
Despacho a Tienda,2023-10-23,3388,Pendiente,5858
Transferencia a Almacen,2022-01-21,3389,Pendiente,9569
Transferencia a Almacen,2023-10-28,3390,Pendiente,9740
Transferencia a Almacen,2020-04-23,3391,Pendiente,208
Despacho a Tienda,2023-02-12,3392,Pendiente,3746
Orden de Compra,2023-12-12,3393,Pendiente,564
Orden de Compra,2022-06-05,3394,Completado,5567
Transferencia a Almacen,2022-08-30,3395,Pendiente,4403
Transferencia a Almacen,2023-10-23,3396,Pendiente,4737
Transferencia a Almacen,2022-03-19,3397,Completado,8897
Despacho a Tienda,2021-01-09,3398,Completado,7036
Transferencia a Almacen,2022-03-23,3399,Completado,657
Transferencia a Almacen,2021-03-09,3400,Completado,8876
Transferencia a Almacen,2021-06-12,3401,Completado,228
Transferencia a Almacen,2021-10-30,3402,Completado,8929
Transferencia a Almacen,2021-02-06,3403,Pendiente,943
Transferencia a Almacen,2020-04-25,3404,Pendiente,2148
Despacho a Tienda,2022-05-26,3405,Completado,3392
Despacho a Tienda,2021-09-20,3406,Pendiente,7832
Despacho a Tienda,2020-02-13,3407,Pendiente,3272
Transferencia a Almacen,2022-03-04,3408,Pendiente,5055
Orden de Compra,2020-06-18,3409,Completado,7107
Orden de Compra,2020-09-27,3410,Pendiente,4693
Despacho a Tienda,2022-07-08,3411,Pendiente,738
Despacho a Tienda,2022-12-21,3412,Pendiente,7231
Transferencia a Almacen,2021-10-25,3413,Pendiente,4596
Transferencia a Almacen,2023-10-03,3414,Pendiente,1740
Despacho a Tienda,2021-10-06,3415,Pendiente,2517
Orden de Compra,2020-05-24,3416,Pendiente,2305
Orden de Compra,2021-07-03,3417,Completado,2907
Transferencia a Almacen,2020-02-29,3418,Completado,637
Transferencia a Almacen,2023-04-05,3419,Completado,3452
Despacho a Tienda,2021-09-16,3420,Pendiente,9378
Despacho a Tienda,2021-10-18,3421,Pendiente,9146
Orden de Compra,2020-03-27,3422,Completado,2786
Despacho a Tienda,2021-10-20,3423,Pendiente,884
Transferencia a Almacen,2023-11-29,3424,Pendiente,740
Orden de Compra,2021-08-30,3425,Completado,4732
Transferencia a Almacen,2020-08-14,3426,Completado,703
Transferencia a Almacen,2023-04-09,3427,Pendiente,8323
Orden de Compra,2023-09-30,3428,Completado,2420
Despacho a Tienda,2023-06-14,3429,Pendiente,9228
Orden de Compra,2021-07-25,3430,Completado,3125
Despacho a Tienda,2021-10-25,3431,Completado,1531
Despacho a Tienda,2021-01-29,3432,Completado,2143
Orden de Compra,2021-02-15,3433,Completado,6713
Orden de Compra,2023-11-18,3434,Pendiente,5504
Despacho a Tienda,2023-01-19,3435,Completado,3941
Orden de Compra,2022-05-12,3436,Pendiente,5705
Despacho a Tienda,2020-06-01,3437,Completado,661
Orden de Compra,2021-09-26,3438,Pendiente,6971
Transferencia a Almacen,2020-10-05,3439,Pendiente,1152
Orden de Compra,2021-11-04,3440,Pendiente,9513
Despacho a Tienda,2023-01-15,3441,Pendiente,7922
Despacho a Tienda,2020-06-05,3442,Completado,1080
Transferencia a Almacen,2023-03-12,3443,Pendiente,9702
Orden de Compra,2021-01-31,3444,Completado,1393
Transferencia a Almacen,2021-11-26,3445,Completado,9553
Orden de Compra,2023-01-31,3446,Completado,7513
Transferencia a Almacen,2020-08-18,3447,Pendiente,3010
Transferencia a Almacen,2021-12-04,3448,Completado,3157
Despacho a Tienda,2022-08-14,3449,Completado,9767
Despacho a Tienda,2020-12-14,3450,Completado,5345
Despacho a Tienda,2023-08-09,3451,Completado,3279
Orden de Compra,2022-02-10,3452,Completado,8720
Orden de Compra,2022-01-31,3453,Pendiente,5226
Orden de Compra,2021-07-10,3454,Completado,6496
Transferencia a Almacen,2021-06-04,3455,Pendiente,4459
Despacho a Tienda,2021-07-29,3456,Pendiente,5924
Orden de Compra,2022-01-25,3457,Completado,2956
Orden de Compra,2023-05-21,3458,Pendiente,3732
Orden de Compra,2021-03-02,3459,Completado,2897
Transferencia a Almacen,2023-07-19,3460,Pendiente,176
Transferencia a Almacen,2022-01-22,3461,Pendiente,5258
Despacho a Tienda,2022-05-10,3462,Completado,4580
Despacho a Tienda,2021-12-13,3463,Pendiente,5154
Transferencia a Almacen,2023-05-29,3464,Completado,8462
Orden de Compra,2022-01-14,3465,Completado,2785
Despacho a Tienda,2022-09-27,3466,Pendiente,7663
Orden de Compra,2020-11-29,3467,Pendiente,3025
Transferencia a Almacen,2020-04-08,3468,Completado,7133
Transferencia a Almacen,2023-07-04,3469,Completado,7978
Despacho a Tienda,2022-04-15,3470,Pendiente,7266
Transferencia a Almacen,2023-09-10,3471,Pendiente,9010
Orden de Compra,2020-04-22,3472,Completado,7646
Transferencia a Almacen,2020-09-30,3473,Pendiente,6680
Orden de Compra,2022-12-29,3474,Pendiente,1275
Despacho a Tienda,2023-05-08,3475,Pendiente,8617
Transferencia a Almacen,2023-12-05,3476,Completado,4881
Transferencia a Almacen,2022-11-26,3477,Completado,2155
Despacho a Tienda,2020-04-14,3478,Pendiente,135
Despacho a Tienda,2021-11-03,3479,Pendiente,6722
Orden de Compra,2023-10-25,3480,Pendiente,3465
Despacho a Tienda,2021-12-31,3481,Pendiente,1831
Despacho a Tienda,2023-07-31,3482,Pendiente,5038
Transferencia a Almacen,2022-10-08,3483,Completado,8412
Transferencia a Almacen,2022-11-17,3484,Completado,283
Despacho a Tienda,2022-09-21,3485,Pendiente,6463
Transferencia a Almacen,2022-08-05,3486,Completado,6996
Orden de Compra,2020-12-13,3487,Pendiente,9947
Orden de Compra,2023-12-17,3488,Pendiente,5760
Orden de Compra,2021-03-12,3489,Completado,3383
Despacho a Tienda,2023-06-27,3490,Pendiente,1276
Despacho a Tienda,2023-08-04,3491,Completado,5687
Transferencia a Almacen,2020-09-28,3492,Pendiente,969
Despacho a Tienda,2022-02-16,3493,Pendiente,4477
Transferencia a Almacen,2020-01-09,3494,Pendiente,241
Despacho a Tienda,2021-08-16,3495,Completado,2492
Orden de Compra,2022-09-09,3496,Completado,3890
Despacho a Tienda,2020-08-26,3497,Completado,6930
Transferencia a Almacen,2023-11-27,3498,Completado,7183
Orden de Compra,2022-11-07,3499,Completado,8236
